accm_txn_complete_time,h_id,dateAdded,dateUpdated,Price_per_night,no_of_reserved_rooms,totalAmount,Copy_of_HotelCategoryID,Copy_of_hotel_name,InsertDate,ModifiedDate,accm_txn_create_time,txn_process_time_hours,ReviewSK
01/12/2024 10:49,966,06/01/2025,04/02/2025,71.72,5,358.6,118,"Delacruz, Arnold and Powers Hotel",06/01/2025,04/02/2025,01/12/2024 06:14,4.58,1628
30/04/2025 06:38,967,24/05/2024,05/06/2024,168.66,1,168.66,112,Lee Inc Hotel,24/05/2024,05/06/2024,30/04/2025 04:30,2.14,1247
08/03/2025 20:38,968,17/12/2024,26/12/2024,309.48,3,928.44,105,Ferguson Inc Hotel,17/12/2024,26/12/2024,08/03/2025 18:48,1.83,1692
14/04/2025 19:59,969,08/10/2024,11/10/2024,498.27,2,996.54,107,Snyder LLC Hotel,08/10/2024,11/10/2024,14/04/2025 18:00,1.99,1274
25/08/2024 10:22,970,17/10/2024,06/11/2024,94.36,1,94.36,110,Estrada PLC Hotel,17/10/2024,06/11/2024,25/08/2024 09:13,1.15,1257
18/12/2024 14:50,971,03/07/2024,12/07/2024,312.66,2,625.32,114,Gonzales PLC Hotel,03/07/2024,12/07/2024,18/12/2024 09:19,5.52,1196
12/10/2024 07:56,972,27/01/2025,17/02/2025,352.22,3,1056.66,112,Diaz-Klein Hotel,27/01/2025,17/02/2025,12/10/2024 02:05,5.85,1549
21/06/2024 21:23,973,03/10/2024,26/10/2024,290.7,4,1162.8,101,"Fisher, Cummings and Jones Hotel",03/10/2024,26/10/2024,21/06/2024 18:21,3.03,1053
17/11/2024 09:15,974,04/09/2024,07/09/2024,379.46,1,379.46,102,Harrison-Christian Hotel,04/09/2024,07/09/2024,17/11/2024 04:39,4.6,1854
31/01/2024 13:06,975,23/08/2024,25/08/2024,138.16,5,690.8,115,"Valdez, Foster and Bass Hotel",23/08/2024,25/08/2024,31/01/2024 07:26,5.66,1806
03/04/2025 04:37,976,18/03/2025,19/03/2025,64.86,2,129.72,106,Dominguez-Soto Hotel,18/03/2025,19/03/2025,03/04/2025 01:13,3.39,1455
11/01/2024 17:15,977,05/04/2025,24/04/2025,260.8,1,260.8,112,"Fowler, Franco and Warren Hotel",05/04/2025,24/04/2025,11/01/2024 13:18,3.96,1035
31/03/2024 20:22,978,01/04/2025,24/04/2025,147.06,4,588.24,108,Barron-Brown Hotel,01/04/2025,24/04/2025,31/03/2024 18:06,2.28,1143
08/05/2024 01:11,979,10/03/2025,06/04/2025,262.61,4,1050.44,109,"Carter, Oliver and White Hotel",10/03/2025,06/04/2025,07/05/2024 21:47,3.4,1172
21/10/2024 11:20,980,04/07/2024,30/07/2024,117.87,4,471.48,113,White-Hawkins Hotel,04/07/2024,30/07/2024,21/10/2024 08:23,2.95,1690
26/12/2024 15:59,981,20/04/2025,18/05/2025,253.21,3,759.63,101,Johnson-Williams Hotel,20/04/2025,18/05/2025,26/12/2024 12:59,3,1476
15/01/2024 08:30,982,22/02/2024,05/03/2024,277.14,5,1385.7,102,Perez Group Hotel,22/02/2024,05/03/2024,15/01/2024 03:45,4.75,1033
24/05/2024 02:28,983,13/04/2024,05/05/2024,389.48,1,389.48,116,Sellers-Robinson Hotel,13/04/2024,05/05/2024,23/05/2024 22:43,3.75,1149
27/11/2024 06:24,984,09/02/2024,20/02/2024,417.49,3,1252.47,101,Johnston Group Hotel,09/02/2024,20/02/2024,27/11/2024 04:48,1.6,1523
10/01/2024 14:51,985,17/02/2024,24/02/2024,405.64,1,405.64,109,Haynes Ltd Hotel,17/02/2024,24/02/2024,10/01/2024 10:51,3.99,1626
29/03/2024 08:08,986,09/05/2024,24/05/2024,363.29,2,726.58,118,Hicks PLC Hotel,09/05/2024,24/05/2024,29/03/2024 05:46,2.37,1314
03/02/2024 05:05,987,07/08/2024,12/08/2024,230.99,4,923.96,113,Young-Lee Hotel,07/08/2024,12/08/2024,02/02/2024 23:14,5.86,1623
22/04/2025 01:17,988,19/07/2024,15/08/2024,471.18,2,942.36,116,Gomez-Allen Hotel,19/07/2024,15/08/2024,21/04/2025 22:28,2.82,1675
06/02/2025 04:37,989,28/09/2024,14/10/2024,272.87,4,1091.48,109,"Jones, Mendoza and Fisher Hotel",28/09/2024,14/10/2024,06/02/2025 01:35,3.04,1157
15/10/2024 10:39,990,15/01/2025,20/01/2025,98.36,3,295.08,102,"Glenn, Andrews and Wheeler Hotel",15/01/2025,20/01/2025,15/10/2024 09:26,1.21,1290
09/09/2024 10:59,991,08/04/2025,14/04/2025,159.33,3,477.99,105,Clarke Inc Hotel,08/04/2025,14/04/2025,09/09/2024 07:32,3.44,1868
21/10/2024 17:30,992,14/12/2024,15/12/2024,447.05,3,1341.15,113,Pratt-Cox Hotel,14/12/2024,15/12/2024,21/10/2024 14:16,3.23,1735
21/02/2024 02:07,993,12/12/2024,25/12/2024,415.32,3,1245.96,116,Kelley LLC Hotel,12/12/2024,25/12/2024,20/02/2024 22:34,3.55,1548
20/11/2024 19:12,994,10/01/2024,20/01/2024,137.63,3,412.89,117,Cohen-Hunt Hotel,10/01/2024,20/01/2024,20/11/2024 17:32,1.67,1215
22/02/2025 09:04,995,25/01/2025,09/02/2025,367.02,4,1468.08,114,"Parker, Hopkins and Miller Hotel",25/01/2025,09/02/2025,22/02/2025 06:37,2.44,1813
13/03/2025 07:49,996,24/07/2024,22/08/2024,354.24,1,354.24,119,Marshall-Randall Hotel,24/07/2024,22/08/2024,13/03/2025 05:38,2.19,1181
13/01/2025 11:44,997,04/03/2025,13/03/2025,372.43,5,1862.15,101,"Smith, Sullivan and Larsen Hotel",04/03/2025,13/03/2025,13/01/2025 06:31,5.21,1228
23/02/2024 00:15,998,24/04/2024,28/04/2024,309.25,4,1237,111,"Reilly, Cunningham and Lowe Hotel",24/04/2024,28/04/2024,22/02/2024 21:03,3.2,1311
05/01/2025 06:48,999,03/08/2024,13/08/2024,229.6,2,459.2,109,Warner-Todd Hotel,03/08/2024,13/08/2024,05/01/2025 01:01,5.78,1645
13/11/2024 01:59,1000,11/03/2025,28/03/2025,260.01,1,260.01,109,Fernandez Group Hotel,11/03/2025,28/03/2025,12/11/2024 20:42,5.28,1759
